"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2005","5.0575","5.0230","5.0575","5.0100","","0.67%"
"06/22/2005","5.0240","5.0150","5.0280","5.0150","","0.12%"
"06/21/2005","5.0180","5.0300","5.0430","5.0100","","-0.58%"
"06/20/2005","5.0475","5.0360","5.0475","5.0360","","0.00%"
"06/17/2005","5.0475","5.0350","5.0685","5.0100","","0.13%"
"06/16/2005","5.0410","5.0400","5.0430","5.0100","","0.19%"
"06/15/2005","5.0312","5.0170","5.0488","5.0100","","0.22%"
"06/14/2005","5.0200","5.0470","5.0580","5.0100","","-0.77%"
"06/13/2005","5.0587","5.0450","5.0587","5.0200","","0.00%"
"06/10/2005","5.0585","5.0450","5.0595","5.0400","","0.04%"
"06/09/2005","5.0565","5.0400","5.0625","5.0050","","0.53%"
"06/08/2005","5.0300","5.0525","5.0601","5.0150","","-0.49%"
"06/07/2005","5.0550","5.0500","5.0850","5.0300","","-0.10%"
"06/06/2005","5.0600","5.0500","5.0641","5.0300","","0.00%"
"06/03/2005","5.0600","5.0450","5.0650","5.0400","","0.00%"
"06/02/2005","5.0600","5.0350","5.0750","5.0350","","-0.20%"
"06/01/2005","5.0700","5.0550","5.0770","5.0300","","-0.29%"
"05/31/2005","5.0850","5.0100","5.0850","5.0100","","1.09%"
"05/30/2005","5.0300","5.0300","5.0500","5.0100","","-0.18%"
"05/27/2005","5.0390","5.0150","5.0440","5.0100","","0.18%"
"05/26/2005","5.0300","5.0350","5.0660","5.0100","","-0.10%"
"05/25/2005","5.0350","5.0500","5.0850","5.0200","","-0.47%"
"05/24/2005","5.0590","5.0500","5.0710","5.0200","","0.08%"
"05/23/2005","5.0550","5.0500","5.0550","5.0000","","-0.20%"
"05/20/2005","5.0650","5.0100","5.0825","5.0100","","1.03%"
"05/19/2005","5.0135","5.0170","5.0205","5.0000","","-0.18%"
"05/18/2005","5.0225","5.0390","5.0480","5.0150","","-0.35%"
"05/17/2005","5.0400","5.0150","5.0560","5.0150","","-0.10%"
"05/16/2005","5.0450","5.0350","5.0550","5.0100","","-0.16%"
"05/13/2005","5.0530","5.0350","5.0530","5.0100","","0.12%"
"05/12/2005","5.0470","5.0160","5.0480","5.0000","","0.34%"
"05/11/2005","5.0300","5.0100","5.0500","5.0000","","0.10%"
"05/10/2005","5.0250","5.0200","5.0500","5.0100","","-0.29%"
"05/09/2005","5.0395","5.0320","5.0395","5.0320","","0.00%"
"05/06/2005","5.0395","5.0100","5.0435","5.0000","","0.53%"
"05/05/2005","5.0128","5.0050","5.0237","5.0000","","-0.14%"
"05/04/2005","5.0200","5.0100","5.0270","5.0000","","0.15%"
"05/03/2005","5.0125","5.0100","5.0125","5.0100","","0.00%"
"05/02/2005","5.0125","5.0100","5.0125","5.0100","","0.00%"
"04/29/2005","5.0125","5.0000","5.0156","5.0000","","-0.55%"
"04/28/2005","5.0400","5.0100","5.0400","4.9900","","0.40%"
"04/27/2005","5.0200","5.0100","5.0250","4.9900","","-0.03%"
"04/26/2005","5.0213","5.0250","5.0262","5.0000","","0.00%"
"04/25/2005","5.0213","5.0000","5.0312","5.0000","","-0.22%"
"04/22/2005","5.0325","5.0000","5.0450","5.0000","","0.18%"
"04/21/2005","5.0237","5.0000","5.0438","4.9815","","-2.50%"
"04/20/2005","5.1525","5.1700","5.1875","5.1450","","-0.90%"
"04/19/2005","5.1995","5.2100","5.2120","5.1900","","-0.49%"
"04/18/2005","5.2250","5.2275","5.2325","5.2150","","-0.43%"
"04/15/2005","5.2475","5.2450","5.2575","5.2400","","-0.02%"
"04/14/2005","5.2483","5.2500","5.2547","5.2400","","-0.02%"
"04/13/2005","5.2495","5.2520","5.2605","5.2450","","-0.07%"
"04/12/2005","5.2530","5.2500","5.2660","5.2400","","0.54%"
"04/11/2005","5.2250","5.2300","5.2650","5.2000","","-0.30%"
"04/08/2005","5.2405","5.2690","5.2785","5.2300","","-0.46%"
"04/07/2005","5.2645","5.2700","5.2775","5.2620","","-0.21%"
"04/06/2005","5.2758","5.2820","5.2942","5.2700","","-0.35%"
"04/05/2005","5.2945","5.2850","5.2996","5.2800","","0.22%"
"04/04/2005","5.2828","5.2750","5.2873","5.2745","","-0.37%"
"04/01/2005","5.3025","5.2850","5.3025","5.2745","","0.37%"
"03/31/2005","5.2829","5.2750","5.2832","5.2700","","-0.01%"
"03/30/2005","5.2833","5.2800","5.2948","5.2740","","-0.19%"
"03/29/2005","5.2935","5.2800","5.2985","5.2775","","0.11%"
"03/28/2005","5.2875","5.2735","5.2875","5.2700","","0.23%"
"03/25/2005","5.2754","5.2850","5.2956","5.2714","","-0.18%"
"03/24/2005","5.2850","5.2800","5.3050","5.2770","","-0.17%"
"03/23/2005","5.2940","5.2750","5.2940","5.2750","","0.29%"
"03/22/2005","5.2788","5.2750","5.2867","5.2700","","-0.01%"
"03/21/2005","5.2791","5.2750","5.2821","5.2700","","0.13%"
"03/18/2005","5.2725","5.2730","5.2755","5.2690","","0.04%"
"03/17/2005","5.2705","5.2850","5.2875","5.2680","","-0.46%"
"03/16/2005","5.2950","5.2750","5.2950","5.2739","","0.35%"
"03/15/2005","5.2765","5.2780","5.2815","5.2730","","0.02%"
"03/14/2005","5.2754","5.2830","5.2865","5.2739","","-0.23%"
"03/11/2005","5.2877","5.2840","5.2893","5.2840","","0.06%"
"03/10/2005","5.2845","5.2870","5.2876","5.2820","","-0.01%"
"03/09/2005","5.2849","5.2900","5.2930","5.2839","","-0.15%"
"03/08/2005","5.2930","5.2890","5.2930","5.2890","","0.00%"
"03/07/2005","5.2930","5.2890","5.2930","5.2890","","0.00%"
"03/04/2005","5.2930","5.2900","5.2989","5.2890","","-0.16%"
"03/03/2005","5.3015","5.2925","5.3064","5.2890","","-0.01%"
"03/02/2005","5.3020","5.2894","5.3020","5.2880","","0.20%"
"03/01/2005","5.2912","5.2900","5.2938","5.2869","","0.13%"
"02/28/2005","5.2845","5.2920","5.3005","5.2820","","-0.18%"
"02/25/2005","5.2940","5.2920","5.2940","5.2910","","0.02%"
"02/24/2005","5.2931","5.2920","5.2945","5.2900","","-0.10%"
"02/23/2005","5.2982","5.2905","5.3012","5.2900","","-0.01%"
"02/22/2005","5.2985","5.2950","5.2995","5.2900","","0.04%"
"02/21/2005","5.2962","5.2950","5.2980","5.2900","","-0.04%"
"02/18/2005","5.2985","5.2945","5.3030","5.2900","","0.03%"
"02/17/2005","5.2970","5.2955","5.2970","5.2930","","0.12%"
"02/16/2005","5.2905","5.2960","5.2965","5.2900","","-0.15%"
"02/15/2005","5.2982","5.2970","5.3042","5.2949","","-0.01%"
"02/14/2005","5.2988","5.2985","5.2992","5.2969","","0.00%"
"02/11/2005","5.2988","5.2985","5.3008","5.2950","","-0.15%"
"02/10/2005","5.3065","5.3010","5.3065","5.2975","","0.10%"
"02/09/2005","5.3014","5.3070","5.3125","5.2999","","-0.23%"
"02/08/2005","5.3138","5.3050","5.3142","5.3010","","0.00%"
"02/07/2005","5.3140","5.3030","5.3140","5.3010","","0.12%"
"02/04/2005","5.3075","5.3025","5.3095","5.3000","","0.09%"
"02/03/2005","5.3029","5.3035","5.3059","5.3000","","-0.02%"
"02/02/2005","5.3042","5.3050","5.3057","5.3034","","-0.01%"
"02/01/2005","5.3046","5.3055","5.3069","5.3035","","-0.09%"
"01/31/2005","5.3095","5.3055","5.3115","5.3040","","-0.06%"
"01/28/2005","5.3125","5.3060","5.3125","5.3050","","0.15%"
"01/27/2005","5.3044","5.3065","5.3094","5.3039","","-0.09%"
"01/26/2005","5.3093","5.3040","5.3142","5.3040","","-0.05%"
"01/25/2005","5.3120","5.3070","5.3120","5.3040","","0.11%"
"01/24/2005","5.3064","5.3070","5.3090","5.3042","","-0.30%"
"01/21/2005","5.3225","5.3060","5.3225","5.3050","","0.24%"
"01/20/2005","5.3095","5.3070","5.3135","5.3043","","-0.06%"
"01/19/2005","5.3125","5.3075","5.3140","5.3000","","-0.02%"
"01/18/2005","5.3133","5.3075","5.3133","5.3050","","0.09%"
"01/17/2005","5.3085","5.3040","5.3085","5.3040","","-0.04%"
"01/14/2005","5.3108","5.3070","5.3133","5.3050","","0.03%"
"01/13/2005","5.3091","5.3070","5.3167","5.3050","","-0.07%"
"01/12/2005","5.3130","5.3075","5.3160","5.3045","","-0.02%"
"01/11/2005","5.3140","5.3055","5.3140","5.3049","","0.17%"
"01/10/2005","5.3048","5.3060","5.3068","5.3020","","-0.03%"
"01/07/2005","5.3066","5.3052","5.3066","5.3052","","0.00%"
"01/06/2005","5.3066","5.3050","5.3099","5.3041","","-0.07%"
"01/05/2005","5.3102","5.3050","5.3168","5.3050","","0.00%"
"01/04/2005","5.3100","5.3070","5.3100","5.3070","","0.00%"
"01/03/2005","5.3100","5.3070","5.3100","5.3070","","0.00%"
"12/31/2004","5.3100","5.3100","5.3130","5.3070","","-0.03%"
"12/30/2004","5.3115","5.3120","5.3155","5.3050","","0.06%"
"12/29/2004","5.3085","5.3130","5.3145","5.3060","","-0.03%"
"12/28/2004","5.3099","5.3145","5.3175","5.3060","","-0.04%"
"12/27/2004","5.3121","5.3140","5.3197","5.3060","","-0.02%"
"12/24/2004","5.3133","5.3140","5.3173","5.3050","","-0.01%"
"12/23/2004","5.3139","5.3140","5.3160","5.3100","","-0.01%"
"12/22/2004","5.3146","5.3145","5.3170","5.3090","","0.02%"
"12/21/2004","5.3138","5.3100","5.3168","5.3100","","-0.05%"
"12/20/2004","5.3162","5.3145","5.3183","5.3100","","-0.02%"
"12/17/2004","5.3175","5.3150","5.3186","5.3140","","-0.06%"
"12/16/2004","5.3205","5.3150","5.3210","5.3148","","0.04%"
"12/15/2004","5.3185","5.3150","5.3185","5.3140","","-0.03%"
"12/14/2004","5.3200","5.3150","5.3220","5.3149","","-0.06%"
"12/13/2004","5.3232","5.3150","5.3232","5.3145","","0.00%"
"12/10/2004","5.3230","5.3145","5.3235","5.3145","","-0.01%"
"12/09/2004","5.3235","5.3145","5.3265","5.3145","","0.07%"
"12/08/2004","5.3200","5.3100","5.3210","5.3100","","0.08%"
"12/07/2004","5.3155","5.3145","5.3165","5.3145","","-0.09%"
"12/06/2004","5.3205","5.3140","5.3205","5.3140","","0.07%"
"12/03/2004","5.3166","5.3145","5.3171","5.3100","","-0.03%"
"12/02/2004","5.3180","5.3145","5.3185","5.3100","","-0.11%"
"12/01/2004","5.3240","5.3145","5.3260","5.3140","","0.08%"
"11/30/2004","5.3200","5.3140","5.3230","5.3110","","0.07%"
"11/29/2004","5.3165","5.3140","5.3165","5.3100","","-0.08%"
"11/26/2004","5.3210","5.3140","5.3210","5.3120","","0.10%"
"11/25/2004","5.3155","5.3120","5.3170","5.3100","","-0.01%"
"11/24/2004","5.3160","5.3130","5.3170","5.3120","","0.00%"
"11/23/2004","5.3159","5.3100","5.3161","5.3100","","0.01%"
"11/22/2004","5.3155","5.3120","5.3155","5.3100","","-0.02%"
"11/19/2004","5.3165","5.3120","5.3165","5.3050","","0.02%"
"11/18/2004","5.3157","5.3120","5.3157","5.3110","","0.02%"
"11/17/2004","5.3145","5.3100","5.3145","5.3050","","0.02%"
"11/16/2004","5.3137","5.3050","5.3137","5.3050","","0.11%"
"11/15/2004","5.3080","5.3100","5.3140","5.3050","","-0.86%"
"11/12/2004","5.3540","5.3125","5.3540","5.3100","","0.79%"
"11/11/2004","5.3122","5.3100","5.3152","5.3095","","-0.06%"
"11/10/2004","5.3155","5.3130","5.3170","5.3100","","0.00%"
"11/09/2004","5.3155","5.3100","5.3175","5.3060","","0.01%"
"11/08/2004","5.3150","5.3100","5.3156","5.3060","","0.05%"
"11/05/2004","5.3125","5.3100","5.3175","5.3060","","0.03%"
"11/04/2004","5.3108","5.3100","5.3193","5.3050","","-0.04%"
"11/03/2004","5.3130","5.3100","5.3180","5.3100","","-0.08%"
"11/02/2004","5.3174","5.3150","5.3197","5.3140","","-0.04%"
"11/01/2004","5.3195","5.3140","5.3195","5.3140","","0.01%"
"10/29/2004","5.3190","5.3150","5.3210","5.3100","","0.05%"
"10/28/2004","5.3165","5.3140","5.3175","5.3130","","-0.01%"
"10/27/2004","5.3168","5.3148","5.3178","5.3110","","-0.03%"
"10/26/2004","5.3185","5.3100","5.3186","5.3100","","0.02%"
"10/25/2004","5.3175","5.3100","5.3184","5.3100","","0.06%"
"10/22/2004","5.3145","5.3135","5.3161","5.3100","","-0.01%"
"10/21/2004","5.3148","5.3150","5.3183","5.3110","","-0.10%"
"10/20/2004","5.3200","5.3100","5.3200","5.3100","","0.12%"
"10/19/2004","5.3135","5.3125","5.3215","5.3070","","0.04%"
"10/18/2004","5.3112","5.3125","5.3163","5.3070","","0.01%"
"10/15/2004","5.3105","5.3140","5.3196","5.3050","","-0.12%"
"10/14/2004","5.3170","5.3135","5.3170","5.3100","","0.13%"
"10/13/2004","5.3100","5.3085","5.3280","5.3050","","-0.15%"
"10/12/2004","5.3180","5.3125","5.3180","5.3100","","0.10%"
"10/11/2004","5.3128","5.3120","5.3197","5.3049","","0.05%"
"10/08/2004","5.3102","5.3150","5.3353","5.3050","","-0.14%"
"10/07/2004","5.3175","5.3150","5.3275","5.3100","","-0.25%"
"10/06/2004","5.3310","5.3180","5.3310","5.3125","","0.11%"
"10/05/2004","5.3250","5.3170","5.3270","5.3150","","0.14%"
"10/04/2004","5.3175","5.3100","5.3225","5.3100","","-0.06%"
"10/01/2004","5.3206","5.3160","5.3206","5.3080","","0.00%"
"09/30/2004","5.3205","5.3100","5.3210","5.3100","","0.09%"
"09/29/2004","5.3157","5.3160","5.3208","5.3100","","-0.04%"
"09/28/2004","5.3180","5.3150","5.3230","5.3050","","-0.08%"
"09/27/2004","5.3225","5.3130","5.3225","5.3100","","-0.02%"
"09/24/2004","5.3236","5.3100","5.3246","5.3080","","0.29%"
"09/23/2004","5.3084","5.3155","5.3238","5.3000","","-0.33%"
"09/22/2004","5.3260","5.3145","5.3260","5.3100","","0.00%"
"09/21/2004","5.3262","5.3155","5.3262","5.3050","","0.06%"
"09/20/2004","5.3230","5.3110","5.3260","5.3080","","-0.02%"
"09/17/2004","5.3243","5.3090","5.3243","5.3050","","-0.01%"
"09/16/2004","5.3247","5.3030","5.3247","5.2999","","0.46%"
"09/15/2004","5.3004","5.3050","5.3105","5.2999","","0.00%"
"09/14/2004","5.3003","5.3050","5.4312","5.2990","","0.01%"
"09/13/2004","5.3000","5.4190","5.4190","5.3000","","-0.38%"
"09/10/2004","5.3200","5.3075","5.3256","5.3050","","0.24%"
"09/09/2004","5.3072","5.3135","5.3253","5.3020","","-0.21%"
"09/08/2004","5.3185","5.3100","5.3280","5.3090","","-0.10%"
"09/07/2004","5.3240","5.3050","5.3255","5.3050","","0.15%"
"09/06/2004","5.3160","5.3045","5.3180","5.3045","","-0.05%"
"09/03/2004","5.3184","5.3100","5.3234","5.3080","","-0.08%"
"09/02/2004","5.3225","5.3070","5.4075","5.3016","","0.30%"
"09/01/2004","5.3064","5.3070","5.4052","5.3013","","-0.16%"
"08/31/2004","5.3151","5.3150","5.4008","5.3030","","-0.21%"
"08/30/2004","5.3265","5.3100","5.3965","5.3090","","0.16%"
"08/27/2004","5.3180","5.3940","5.4000","5.3100","","-0.07%"
"08/26/2004","5.3217","5.3900","5.3963","5.3026","","0.25%"
"08/25/2004","5.3083","5.3065","5.3228","5.3015","","-1.59%"
"08/24/2004","5.3940","5.3890","5.3940","5.3890","","1.60%"
"08/23/2004","5.3089","5.3027","5.3089","5.3027","","0.00%"
"08/20/2004","5.3089","5.3800","5.3962","5.3010","","-0.13%"
"08/19/2004","5.3160","5.3075","5.3320","5.3070","","-0.20%"
"08/18/2004","5.3267","5.3050","5.3803","5.3033","","0.35%"
"08/17/2004","5.3080","5.3030","5.3180","5.3030","","-0.01%"
"08/16/2004","5.3085","5.3050","5.3225","5.3020","","-0.18%"
"08/13/2004","5.3182","5.3050","5.3827","5.3050","","0.23%"
"08/12/2004","5.3060","5.3100","5.3160","5.3040","","-0.33%"
"08/11/2004","5.3235","5.3055","5.3237","5.3045","","0.15%"
"08/10/2004","5.3156","5.3075","5.4009","5.3000","","0.11%"
"08/09/2004","5.3100","5.3050","5.3205","5.3000","","-0.01%"
"08/06/2004","5.3103","5.3810","5.3858","5.3055","","-0.11%"
"08/05/2004","5.3159","5.3800","5.3906","5.3054","","0.04%"
"08/04/2004","5.3140","5.3100","5.3315","5.3053","","-0.21%"
"08/03/2004","5.3251","5.3050","5.3251","5.3050","","0.16%"
"08/02/2004","5.3166","5.3075","5.3710","5.3060","","0.13%"
"07/30/2004","5.3095","5.3125","5.3625","5.3050","","-0.23%"
"07/29/2004","5.3220","5.3100","5.3740","5.3085","","0.24%"
"07/28/2004","5.3095","5.3090","5.3595","5.3060","","-0.04%"
"07/27/2004","5.3117","5.3100","5.3128","5.3050","","-0.03%"
"07/26/2004","5.3135","5.3075","5.3675","5.3065","","0.11%"
"07/23/2004","5.3075","5.3165","5.3185","5.3050","","-0.35%"
"07/22/2004","5.3263","5.3120","5.3265","5.3100","","-0.16%"
"07/21/2004","5.3350","5.3180","5.3365","5.3090","","0.17%"
"07/20/2004","5.3261","5.3071","5.3261","5.3070","","0.33%"
"07/19/2004","5.3087","5.3100","5.3196","5.3050","","-0.05%"
"07/16/2004","5.3115","5.3156","5.3201","5.3070","","-0.09%"
"07/15/2004","5.3163","5.3163","5.3497","5.3150","","0.01%"
"07/14/2004","5.3157","5.3160","5.3178","5.3150","","-0.02%"
"07/13/2004","5.3165","5.3170","5.3175","5.3150","","-0.02%"
"07/12/2004","5.3175","5.3170","5.3200","5.3150","","-0.01%"
"07/09/2004","5.3182","5.3180","5.3197","5.3150","","-0.05%"
"07/08/2004","5.3208","5.3175","5.3208","5.3170","","-0.82%"
"07/07/2004","5.3650","5.3180","5.3650","5.3160","","0.91%"
"07/06/2004","5.3165","5.3170","5.3205","5.3150","","-0.03%"
"07/05/2004","5.3182","5.3180","5.3213","5.3170","","-0.02%"
"07/02/2004","5.3190","5.3175","5.3445","5.3170","","-0.02%"
"07/01/2004","5.3202","5.3180","5.3258","5.3170","","0.04%"
"06/30/2004","5.3182","5.3180","5.3197","5.3178","","-0.87%"
"06/29/2004","5.3650","5.3205","5.3650","5.3170","","0.83%"
"06/28/2004","5.3208","5.3195","5.3208","5.3195","","0.00%"
"06/25/2004","5.3208","5.3180","5.3513","5.3100","","-0.17%"
"06/24/2004","5.3300","5.3190","5.3400","5.3185","","0.15%"
"06/23/2004","5.3220","5.3100","5.3235","5.3100","","0.03%"
"06/22/2004","5.3205","5.3300","5.3315","5.3178","","-0.10%"
"06/21/2004","5.3258","5.3205","5.3442","5.3189","","0.05%"
"06/18/2004","5.3230","5.3200","5.3320","5.3190","","-0.03%"
"06/17/2004","5.3245","5.3190","5.3285","5.3180","","-0.05%"
"06/16/2004","5.3270","5.3215","5.3270","5.3120","","0.05%"
"06/15/2004","5.3243","5.3215","5.3243","5.3215","","0.04%"
"06/14/2004","5.3220","5.3185","5.3235","5.3180","","0.05%"
"06/11/2004","5.3195","5.3180","5.3199","5.3180","","-0.01%"
"06/10/2004","5.3199","5.3190","5.3201","5.3180","","0.00%"
"06/09/2004","5.3200","5.3200","5.3210","5.3180","","0.01%"
"06/08/2004","5.3193","5.3190","5.3712","5.3180","","-0.01%"
"06/07/2004","5.3198","5.3200","5.3209","5.3190","","-0.02%"
"06/04/2004","5.3208","5.3215","5.3223","5.3195","","-0.25%"
"06/03/2004","5.3342","5.3225","5.3498","5.3200","","0.21%"
"06/02/2004","5.3228","5.3210","5.3512","5.3200","","-0.03%"
"06/01/2004","5.3242","5.3235","5.3317","5.3200","","0.01%"
"05/31/2004","5.3235","5.3230","5.3235","5.3230","","0.00%"
"05/28/2004","5.3235","5.3230","5.3235","5.3230","","-0.01%"
"05/27/2004","5.3238","5.3235","5.3238","5.3235","","-0.40%"
"05/26/2004","5.3450","5.3400","5.3450","5.3400","","0.38%"
"05/25/2004","5.3248","5.3255","5.3268","5.3240","","-0.02%"
"05/24/2004","5.3257","5.3263","5.3281","5.3245","","-0.11%"
"05/21/2004","5.3315","5.3350","5.3365","5.3259","","0.08%"
"05/20/2004","5.3272","5.3274","5.3317","5.3255","","0.00%"
"05/19/2004","5.3271","5.3270","5.3455","5.3265","","-0.08%"
"05/18/2004","5.3315","5.3280","5.3315","5.3250","","0.10%"
"05/17/2004","5.3262","5.3700","5.3708","5.3255","","-0.09%"
"05/14/2004","5.3310","5.3270","5.3326","5.3265","","-0.80%"
"05/13/2004","5.3740","5.3275","5.3800","5.3250","","0.82%"
"05/12/2004","5.3305","5.3270","5.3905","5.3260","","0.06%"
"05/11/2004","5.3271","5.3275","5.3279","5.3240","","-0.05%"
"05/10/2004","5.3300","5.3270","5.3300","5.3270","","0.00%"
"05/07/2004","5.3300","5.3950","5.3980","5.3270","","0.00%"
"05/06/2004","5.3300","5.3280","5.3375","5.3250","","0.04%"
"05/05/2004","5.3277","5.3285","5.3288","5.3268","","-0.02%"
"05/04/2004","5.3285","5.3280","5.3285","5.3280","","0.00%"
"04/30/2004","5.3285","5.3283","5.3288","5.3250","","-0.03%"
"04/29/2004","5.3300","5.3285","5.3303","5.3270","","0.03%"
"04/28/2004","5.3286","5.3284","5.3292","5.3280","","0.00%"
"04/27/2004","5.3287","5.3283","5.3295","5.3150","","0.00%"
"04/26/2004","5.3288","5.3285","5.3297","5.3150","","0.00%"
"04/23/2004","5.3290","5.3290","5.3300","5.3270","","0.17%"
"04/22/2004","5.3200","5.3288","5.3390","5.3100","","-0.17%"
"04/21/2004","5.3293","5.3280","5.3311","5.3265","","0.05%"
"04/20/2004","5.3265","5.3280","5.3365","5.3200","","-0.09%"
"04/19/2004","5.3315","5.3290","5.3315","5.3279","","0.07%"
"04/16/2004","5.3280","5.3295","5.3965","5.3250","","-0.02%"
"04/15/2004","5.3288","5.3290","5.3978","5.3240","","0.01%"
"04/14/2004","5.3285","5.3270","5.3945","5.3270","","-0.01%"
"04/13/2004","5.3290","5.3310","5.3320","5.3250","","-0.02%"
"04/12/2004","5.3301","5.3291","5.3301","5.3291","","0.00%"
"04/09/2004","5.3301","5.3305","5.3960","5.3250","","0.02%"
"04/08/2004","5.3290","5.3320","5.3333","5.3280","","-0.02%"
"04/07/2004","5.3299","5.3300","5.4011","5.3280","","0.00%"
"04/06/2004","5.3300","5.3310","5.4320","5.3280","","-2.17%"
"04/05/2004","5.4480","5.3300","5.4480","5.3300","","2.13%"
"04/02/2004","5.3342","5.3335","5.3353","5.3300","","-0.01%"
"04/01/2004","5.3345","5.4440","5.4445","5.3310","","0.02%"
"03/31/2004","5.3336","5.3310","5.4515","5.3288","","0.00%"
"03/30/2004","5.3338","5.3310","5.3347","5.3290","","0.02%"
"03/29/2004","5.3328","5.3315","5.3353","5.3289","","0.02%"
"03/26/2004","5.3315","5.3315","5.4505","5.3290","","-0.07%"
"03/25/2004","5.3350","5.3310","5.4460","5.3200","","-2.11%"
"03/24/2004","5.4500","5.3310","5.4550","5.3200","","2.21%"
"03/23/2004","5.3320","5.3300","5.3350","5.3288","","0.01%"
"03/22/2004","5.3315","5.3310","5.4265","5.3290","","0.00%"
"03/19/2004","5.3315","5.3310","5.4275","5.3200","","-0.02%"
"03/18/2004","5.3323","5.3320","5.4372","5.3295","","-0.01%"
"03/17/2004","5.3328","5.3315","5.3359","5.3290","","-0.02%"
"03/16/2004","5.3338","5.3315","5.4408","5.3295","","-1.95%"
"03/15/2004","5.4400","5.3320","5.4400","5.3300","","2.02%"
"03/12/2004","5.3325","5.3325","5.3375","5.3300","","-0.02%"
"03/11/2004","5.3338","5.3320","5.3351","5.3291","","0.06%"
"03/10/2004","5.3307","5.3320","5.3338","5.3295","","-0.09%"
"03/09/2004","5.3355","5.3335","5.3365","5.3294","","-0.01%"
"03/08/2004","5.3363","5.3345","5.3363","5.3345","","0.00%"
"03/05/2004","5.3363","5.3340","5.3378","5.3300","","-0.07%"
"03/04/2004","5.3401","5.3330","5.3415","5.3330","","0.10%"
"03/03/2004","5.3346","5.3335","5.4615","5.3330","","-0.02%"
"03/02/2004","5.3355","5.3334","5.3360","5.3300","","0.04%"
"03/01/2004","5.3332","5.3332","5.3353","5.3299","","-0.04%"
"02/27/2004","5.3352","5.3340","5.4205","5.3320","","0.01%"
"02/26/2004","5.3346","5.3335","5.3385","5.3300","","0.03%"
"02/25/2004","5.3330","5.3334","5.4290","5.3300","","-0.04%"
"02/24/2004","5.3354","5.3335","5.4377","5.3330","","-0.07%"
"02/23/2004","5.3390","5.3340","5.3390","5.3300","","0.12%"
"02/20/2004","5.3325","5.3345","5.3380","5.3300","","0.14%"
"02/19/2004","5.3250","5.3340","5.3401","5.3200","","-0.10%"
"02/18/2004","5.3305","5.3340","5.4615","5.3300","","-0.07%"
"02/17/2004","5.3340","5.4590","5.4650","5.3306","","-2.49%"
"02/16/2004","5.4700","5.3340","5.4700","5.3320","","2.53%"
"02/13/2004","5.3349","5.3325","5.4607","5.3306","","-0.01%"
"02/12/2004","5.3355","5.4890","5.4900","5.3300","","-0.02%"
"02/11/2004","5.3365","5.3325","5.5025","5.3303","","0.04%"
"02/10/2004","5.3344","5.3315","5.3344","5.3300","","-0.58%"
"02/09/2004","5.3653","5.3311","5.5357","5.3300","","-2.63%"
"02/06/2004","5.5100","5.3320","5.5100","5.3300","","3.36%"
"02/05/2004","5.3310","5.3320","5.4920","5.3300","","-0.09%"
"02/04/2004","5.3357","5.3325","5.3365","5.3320","","0.00%"
"02/03/2004","5.3355","5.3340","5.3375","5.3320","","-0.01%"
"02/02/2004","5.3362","5.4780","5.4781","5.3335","","-0.01%"
"01/30/2004","5.3365","5.3335","5.3375","5.3332","","0.01%"
"01/29/2004","5.3362","5.3340","5.3362","5.3312","","-0.01%"
"01/28/2004","5.3365","5.3335","5.3370","5.3300","","0.01%"
"01/27/2004","5.3361","5.3335","5.3361","5.3330","","0.00%"
"01/26/2004","5.3362","5.3330","5.3362","5.3325","","-0.01%"
"01/23/2004","5.3366","5.3335","5.4806","5.3335","","0.01%"
"01/22/2004","5.3359","5.3335","5.4835","5.3330","","-0.01%"
"01/21/2004","5.3365","5.3335","5.3369","5.3335","","0.05%"
"01/20/2004","5.3341","5.3330","5.5030","5.3311","","-0.03%"
"01/19/2004","5.3356","5.3320","5.3356","5.3320","","0.06%"
"01/16/2004","5.3323","5.3325","5.3377","5.3310","","-0.07%"
"01/15/2004","5.3362","5.3325","5.4707","5.3325","","-0.02%"
"01/14/2004","5.3371","5.3330","5.5009","5.3320","","-3.40%"
"01/13/2004","5.5250","5.3325","5.5250","5.3325","","1.47%"
"01/12/2004","5.4450","5.3340","5.4600","5.3320","","2.03%"
"01/09/2004","5.3365","5.3335","5.3365","5.3305","","0.01%"
"01/08/2004","5.3360","5.3320","5.4210","5.3300","","0.08%"
"01/07/2004","5.3317","5.3310","5.3317","5.3310","","0.00%"
"01/06/2004","5.3317","5.3320","5.4108","5.3285","","-1.72%"
"01/05/2004","5.4250","5.3310","5.4250","5.3310","","1.74%"
"01/02/2004","5.3320","5.3310","5.3320","5.3310","","0.00%"
"12/31/2003","5.3320","5.3310","5.3320","5.3310","","-0.02%"
"12/30/2003","5.3330","5.3330","5.3345","5.3312","","-1.61%"
"12/29/2003","5.4200","5.3320","5.4200","5.3300","","0.09%"
"12/26/2003","5.4150","5.3320","5.4150","5.3300","","0.28%"
"12/25/2003","5.4000","5.3320","5.4000","5.3310","","0.00%"
"12/24/2003","5.4000","5.3330","5.4020","5.3305","","1.21%"
"12/23/2003","5.3355","5.3330","5.4016","5.3330","","-1.19%"
"12/22/2003","5.4000","5.3335","5.4100","5.3330","","1.20%"
"12/19/2003","5.3359","5.3340","5.4009","5.3330","","-0.01%"
